Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Quarter,Week,DayOfWeek,IsWeekend,DayOfYear,LeadTime,IsHoliday,HasDiscount,Revenue,ProfitMargin
CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,Consumer,Jackson,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,1.0,0.1,23.3954,2016,12,4,49,4,0,344,4,0,1,61.929,0.37777777777777777
CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,Consumer,Jackson,Michigan,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,2.0,0.0,25.1916,2016,12,4,49,4,0,344,4,0,0,119.96,0.42000000000000004
CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,Corporate,Fort Worth,Texas,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1.0,0.2,0.8162,2016,12,4,49,4,0,344,4,0,1,9.328,0.08750000000000001
CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,Corporate,Fort Worth,Texas,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2.0,0.2,3.2872,2016,12,4,49,4,0,344,4,0,1,18.784,0.35000000000000003
CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,Consumer,Jackson,Michigan,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,1.0,0.0,3.052,2016,12,4,49,4,0,344,4,0,0,10.9,0.27999999999999997
US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,Corporate,Chicago,Illinois,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.356,2.0,0.8,-11.7612,2016,12,4,49,4,0,344,4,0,1,8.712,-2.7
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,Corporate,Franklin,Tennessee,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2.0,0.7,-2.0622,2016,12,4,49,4,0,344,5,0,1,5.892,-0.6999999999999998
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,Corporate,Franklin,Tennessee,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3.0,0.4,-29.3238,2016,12,4,49,4,0,344,5,0,1,239.92200000000003,-0.36666666666666664
CA-2016-159989,2016-12-09,2016-12-13,Standard Class,EB-13870,Consumer,Franklin,Tennessee,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3.0,0.2,-9.153,2016,12,4,49,4,0,344,4,0,1,122.03999999999999,-0.225
CA-2016-102092,2016-12-09,2016-12-11,First Class,PM-18940,Consumer,Springfield,Virginia,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",498.93,7.0,0.0,70.816875,2016,12,4,49,4,0,344,2,0,0,3492.51,0.14193749624195778
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Consumer,Seattle,Washington,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,4.0,0.0,55.764,2016,12,4,49,5,1,345,7,0,0,495.68,0.45
CA-2016-144309,2016-12-10,2016-12-16,Standard Class,CM-12235,Consumer,Watertown,New York,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,498.93,5.0,0.2,70.816875,2016,12,4,49,5,1,345,6,0,1,2494.65,0.14193749624195778
CA-2016-100587,2016-12-10,2016-12-14,Standard Class,SL-20155,Home Office,New York City,New York,East,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,6.48,1.0,0.0,3.1104,2016,12,4,49,5,1,345,4,0,0,6.48,0.4799999999999999
CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,Consumer,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2.0,0.2,28.1372,2016,12,4,49,5,1,345,5,0,1,643.136,0.08750000000000001
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Consumer,Seattle,Washington,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3.0,0.0,12.285,2016,12,4,49,5,1,345,7,0,0,105.30000000000001,0.35
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Consumer,Seattle,Washington,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3.0,0.2,51.8238,2016,12,4,49,5,1,345,7,0,1,460.65599999999995,0.3375
US-2016-143448,2016-12-10,2016-12-10,Same Day,MH-17455,Consumer,Greenwood,Indiana,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,498.93,5.0,0.0,70.816875,2016,12,4,49,5,1,345,0,0,0,2494.65,0.14193749624195778
CA-2016-144309,2016-12-10,2016-12-16,Standard Class,CM-12235,Consumer,Watertown,New York,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2.0,0.0,8.7138,2016,12,4,49,5,1,345,6,0,0,37.08,0.4700000000000001
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Consumer,Seattle,Washington,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5.0,0.0,8.5025,2016,12,4,49,5,1,345,7,0,0,223.75,0.19
CA-2016-147123,2016-12-10,2016-12-12,First Class,SJ-20125,Home Office,Long Beach,California,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,9.5,0.0,36.9288,2016,12,4,49,5,1,345,2,0,0,762.66,0.46
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Consumer,Seattle,Washington,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3.0,0.0,22.869,2016,12,4,49,5,1,345,7,0,0,196.02,0.35
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Consumer,New York City,New York,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6.0,0.0,22.5624,2016,12,4,49,5,1,345,3,0,0,483.48,0.28
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Consumer,New York City,New York,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4.0,0.0,70.816875,2016,12,4,49,5,1,345,3,0,0,1447.68,0.19566996850132623
CA-2016-127194,2016-12-10,2016-12-16,Standard Class,BW-11110,Corporate,New York City,New York,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",62.82,9.0,0.0,29.5254,2016,12,4,49,5,1,345,6,0,0,565.38,0.47000000000000003
US-2016-151260,2016-12-11,2016-12-14,First Class,SC-20695,Corporate,Springfield,Ohio,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4.0,0.2,9.192,2016,12,4,49,6,1,346,3,0,1,294.144,0.125
CA-2016-105816,2016-12-11,2016-12-17,Standard Class,JM-15265,Corporate,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,15.26,7.0,0.0,6.2566,2016,12,4,49,6,1,346,6,0,0,106.82,0.41
CA-2016-105816,2016-12-11,2016-12-17,Standard Class,JM-15265,Corporate,New York City,New York,East,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,498.93,5.0,0.0,70.816875,2016,12,4,49,6,1,346,6,0,0,2494.65,0.14193749624195778
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5.0,0.2,-31.843,2016,12,4,49,6,1,346,0,0,1,1819.6000000000001,-0.0875
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Corporate,Columbus,Ohio,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4.0,0.2,24.196,2016,12,4,49,6,1,346,0,0,1,1548.544,0.0625
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Corporate,Columbus,Ohio,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5.0,0.2,-4.06,2016,12,4,49,6,1,346,0,0,1,324.79999999999995,-0.0625
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Consumer,Aurora,Colorado,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3.0,0.2,-39.724125,2016,12,4,49,6,1,346,2,0,1,730.1519999999999,-0.16321584409821518
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Consumer,Aurora,Colorado,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5.0,0.2,29.95,2016,12,4,49,6,1,346,2,0,1,599.0,0.25
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Consumer,Aurora,Colorado,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,4.0,0.2,30.0768,2016,12,4,49,6,1,346,2,0,1,1203.072,0.1
CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,Corporate,Vancouver,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4.0,0.0,6.068,2016,12,4,49,6,1,346,5,0,0,59.2,0.41
CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,Corporate,Vancouver,Washington,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3.0,0.2,22.6782,2016,12,4,49,6,1,346,5,0,1,907.1279999999999,0.07500000000000001
US-2016-132857,2016-12-11,2016-12-17,Standard Class,CA-12775,Consumer,Smyrna,Tennessee,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3.0,0.2,1.668,2016,12,4,49,6,1,346,6,0,1,20.016,0.25
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Corporate,Columbus,Ohio,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5.0,0.3,-39.724125,2016,12,4,49,6,1,346,0,0,1,2292.15,-0.08665254237288135
CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,Corporate,Vancouver,Washington,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316.0,4.0,0.0,31.6,2016,12,4,49,6,1,346,5,0,0,1264.0,0.1
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2.0,0.0,24.1918,2016,12,4,49,6,1,346,0,0,0,166.84,0.29
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.688,9.0,0.2,39.8736,2016,12,4,49,6,1,346,0,0,1,1104.192,0.325
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Corporate,Columbus,Ohio,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2.0,0.2,1.69,2016,12,4,49,6,1,346,0,0,1,27.04,0.125
US-2016-148803,2016-12-11,2016-12-11,Same Day,LR-16915,Consumer,Homestead,Florida,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,3.0,0.2,7.4571,2016,12,4,49,6,1,346,0,0,1,255.67200000000003,0.0875
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,3.0,0.2,11.19,2016,12,4,49,6,1,346,0,0,1,107.424,0.3125
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3.0,0.0,2.0088,2016,12,4,49,6,1,346,0,0,0,150.66,0.04
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Corporate,Columbus,Ohio,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3.0,0.4,-39.724125,2016,12,4,49,6,1,346,0,0,1,985.77,-0.12089267780516755
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,498.93,7.0,0.2,70.816875,2016,12,4,49,6,1,346,0,0,1,3492.51,0.14193749624195778
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,2.0,0.2,2.1286,2016,12,4,49,6,1,346,0,0,1,11.744,0.3625
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1.0,0.0,13.941,2016,12,4,49,6,1,346,0,0,0,30.98,0.45
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4.0,0.0,25.1916,2016,12,4,49,6,1,346,0,0,0,479.84,0.21000000000000002
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2.0,0.0,6.0632,2016,12,4,49,6,1,346,0,0,0,46.64,0.26
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,Consumer,Anaheim,California,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5.0,0.2,68.12,2016,12,4,49,6,1,346,0,0,1,1048.0,0.325
CA-2016-143609,2016-12-11,2016-12-13,First Class,DB-13270,Home Office,Portland,Oregon,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5.0,0.2,25.245,2016,12,4,49,6,1,346,2,0,1,2019.6000000000001,0.0625
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Home Office,Jackson,Michigan,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,498.93,7.0,0.0,70.816875,2016,12,4,50,0,0,347,6,0,0,3492.51,0.14193749624195778
CA-2016-136686,2016-12-12,2016-12-16,Standard Class,RF-19840,Consumer,Pasadena,California,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3.0,0.0,15.8256,2016,12,4,50,0,0,347,4,0,0,169.56,0.27999999999999997
US-2016-169369,2016-12-12,2016-12-18,Standard Class,EC-14050,Consumer,Columbus,Georgia,South,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,4.0,0.0,23.0864,2016,12,4,50,0,0,347,6,0,0,196.48,0.47000000000000003
CA-2016-169824,2016-12-12,2016-12-17,Standard Class,NS-18640,Corporate,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,60.35,5.0,0.0,19.9155,2016,12,4,50,0,0,347,5,0,0,301.75,0.33
US-2016-108777,2016-12-12,2016-12-12,Same Day,JM-15655,Corporate,Lorain,Ohio,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3.0,0.7,-14.3313,2016,12,4,50,0,0,347,0,0,1,56.07900000000001,-0.7666666666666666
US-2016-169369,2016-12-12,2016-12-18,Standard Class,EC-14050,Consumer,Columbus,Georgia,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,5.0,0.0,19.996,2016,12,4,50,0,0,347,6,0,0,1249.75,0.08
US-2016-108777,2016-12-12,2016-12-12,Same Day,JM-15655,Corporate,Lorain,Ohio,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6.0,0.2,70.816875,2016,12,4,50,0,0,347,0,0,1,2303.712,0.18444200056257032
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Home Office,Jackson,Michigan,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4.0,0.0,8.7048,2016,12,4,50,0,0,347,6,0,0,133.92,0.26000000000000006
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Home Office,Jackson,Michigan,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.9,5.0,0.0,3.614,2016,12,4,50,0,0,347,6,0,0,69.5,0.26
CA-2016-169824,2016-12-12,2016-12-17,Standard Class,NS-18640,Corporate,New York City,New York,East,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,35.52,4.0,0.0,9.9456,2016,12,4,50,0,0,347,5,0,0,142.08,0.27999999999999997
CA-2016-136686,2016-12-12,2016-12-16,Standard Class,RF-19840,Consumer,Pasadena,California,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6.0,0.0,70.816875,2016,12,4,50,0,0,347,4,0,0,2301.84,0.18459200031279324
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Home Office,Jackson,Michigan,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2.0,0.0,6.715,2016,12,4,50,0,0,347,6,0,0,53.72,0.25
CA-2016-169824,2016-12-12,2016-12-17,Standard Class,NS-18640,Corporate,New York City,New York,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,11.2,7.0,0.0,4.816,2016,12,4,50,0,0,347,5,0,0,78.39999999999999,0.43
CA-2016-102792,2016-12-13,2016-12-19,Standard Class,JC-15340,Consumer,Riverside,California,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,9.84,3.0,0.0,3.2472,2016,12,4,50,1,0,348,6,0,0,29.52,0.33
CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,Corporate,Torrance,California,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2.0,0.2,2.2098,2016,12,4,50,1,0,348,7,0,1,12.192,0.3625
CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,Corporate,Torrance,California,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,498.93,4.0,0.2,41.7852,2016,12,4,50,1,0,348,7,0,1,1995.72,0.08374962419577897
CA-2016-100153,2016-12-13,2016-12-17,Standard Class,KH-16630,Corporate,Norman,Oklahoma,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4.0,0.0,24.9132,2016,12,4,50,1,0,348,4,0,0,255.52,0.38999999999999996
CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,Corporate,San Diego,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,0.2,-9.1602,2016,12,4,50,2,0,349,3,0,1,162.848,-0.11249999999999999
CA-2016-146143,2016-12-14,2016-12-19,Standard Class,MC-17845,Consumer,Jackson,Mississippi,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",133.38,6.0,0.0,58.6872,2016,12,4,50,2,0,349,5,0,0,800.28,0.44
CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,Corporate,San Diego,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,9.5,0.0,35.048,2016,12,4,50,2,0,349,3,0,0,1280.6000000000001,0.26
CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,New York City,New York,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2.0,0.2,7.803,2016,12,4,50,2,0,349,5,0,1,46.24,0.33749999999999997
CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,New York City,New York,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,1.0,0.0,4.6305,2016,12,4,50,2,0,349,5,0,0,17.15,0.27
CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,New York City,New York,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4.0,0.0,70.816875,2016,12,4,50,2,0,349,5,0,0,1587.68,0.1784159906278343
CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,New York City,New York,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6.0,0.0,10.5252,2016,12,4,50,2,0,349,5,0,0,128.88,0.49
CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,New York City,New York,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2.0,0.0,6.7252,2016,12,4,50,2,0,349,5,0,0,29.24,0.46
CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,New York City,New York,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76,2.0,0.0,2.8224,2016,12,4,50,2,0,349,5,0,0,11.52,0.49000000000000005
US-2016-127334,2016-12-15,2016-12-21,Standard Class,MP-18175,Home Office,Springfield,Oregon,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2.0,0.2,8.7168,2016,12,4,50,3,0,350,6,0,1,174.336,0.09999999999999998
US-2016-127334,2016-12-15,2016-12-21,Standard Class,MP-18175,Home Office,Springfield,Oregon,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,498.93,3.0,0.5,-39.724125,2016,12,4,50,3,0,350,6,0,1,1496.79,-0.0796186338764957
CA-2016-142335,2016-12-15,2016-12-19,Standard Class,MP-17965,Corporate,Detroit,Michigan,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3.0,0.0,70.816875,2016,12,4,50,3,0,350,4,0,0,889.11,0.238947514930661
CA-2016-100307,2016-12-15,2016-12-19,Standard Class,TC-21475,Home Office,Fayetteville,Arkansas,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3.0,0.0,9.3312,2016,12,4,50,3,0,350,4,0,0,58.32000000000001,0.48000000000000004
CA-2016-113600,2016-12-15,2016-12-17,Second Class,SH-20395,Consumer,Cuyahoga Falls,Ohio,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3.0,0.7,-1.476,2016,12,4,50,3,0,350,2,0,1,6.6419999999999995,-0.6666666666666666
US-2016-116442,2016-12-15,2016-12-22,Standard Class,BP-11230,Consumer,Los Angeles,California,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2.0,0.0,4.2804,2016,12,4,50,3,0,350,7,0,0,29.52,0.29000000000000004
CA-2016-142335,2016-12-15,2016-12-19,Standard Class,MP-17965,Corporate,Detroit,Michigan,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,498.93,3.0,0.0,70.816875,2016,12,4,50,3,0,350,4,0,0,1496.79,0.14193749624195778
CA-2016-118332,2016-12-16,2016-12-23,Standard Class,PK-19075,Consumer,Apple Valley,California,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,498.93,5.0,0.2,7.049,2016,12,4,50,4,0,351,7,0,1,2494.65,0.014128234421662358
CA-2016-130442,2016-12-16,2016-12-19,First Class,SF-20065,Consumer,Goldsboro,North Carolina,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,34.944,3.0,0.2,3.0576,2016,12,4,50,4,0,351,3,0,1,104.83200000000001,0.0875
US-2016-100419,2016-12-16,2016-12-20,Second Class,CC-12670,Consumer,Chicago,Illinois,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3.0,0.8,-7.9002,2016,12,4,50,4,0,351,4,0,1,14.364,-1.65
US-2016-104794,2016-12-16,2016-12-19,First Class,KD-16495,Corporate,New York City,New York,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,2.0,0.0,1.8032,2016,12,4,50,4,0,351,3,0,0,7.36,0.48999999999999994
CA-2016-155446,2016-12-16,2016-12-23,Standard Class,TN-21040,Home Office,San Diego,California,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,7.0,0.0,4.4541,2016,12,4,50,4,0,351,7,0,0,148.47,0.21000000000000002
CA-2016-155383,2016-12-17,2016-12-22,Standard Class,SC-20680,Home Office,Seattle,Washington,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3.0,0.0,13.0284,2016,12,4,50,5,1,352,5,0,0,139.59,0.27999999999999997
CA-2016-155530,2016-12-17,2016-12-21,Standard Class,CM-12160,Consumer,San Francisco,California,West,FUR-TA-10004256,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,498.93,6.0,0.2,-39.724125,2016,12,4,50,5,1,352,4,0,1,2993.58,-0.0796186338764957
CA-2016-131639,2016-12-17,2016-12-23,Standard Class,NS-18640,Corporate,Carlsbad,New Mexico,West,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,1.0,0.2,3.8529,2016,12,4,50,5,1,352,6,0,1,11.416,0.33749999999999997
CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,Corporate,Arlington,Texas,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3.0,0.2,-6.21,2016,12,4,50,5,1,352,4,0,1,496.79999999999995,-0.0375
CA-2016-131639,2016-12-17,2016-12-23,Standard Class,NS-18640,Corporate,Carlsbad,New Mexico,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,2.0,0.2,4.3836,2016,12,4,50,5,1,352,6,0,1,26.976,0.32500000000000007
